ID_IDEFISC;NOMBRE;ID_FCH_DATOS;FECHA_NACIMIENTO;Sector;CNAE;NOM_GRUP;FECHA_HATS;ALERTA_HATS;CONCURSAL;RECIENTE_CREACION;SEGMENTO_GESTION;SUBSEGMENTO_GESTION;DE_CORTA_TERRITORIAL_GEST;NOMBRE_REGIONAL_GEST;NOMBRE_CENTRO_GEST;OFICINA
B96968565;MARKETING Y PUBLICIDAD GRAFICOLOR, S.L.;2016-08-31;2000-03-14;SERVICIOS A EMPRESAS;Actividades de diseño especializado;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.HORTA Y RIBERA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;249
B97011829;CIROE XXI S.L.;2016-08-31;2000-07-20;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.HORTA Y RIBERA;MANISES;271
B97051759;FRUTAS HERMANOS PAREJA, S.L.;2016-08-31;2000-12-18;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor de frutas y hortalizas;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B97056782;ACEITES Y COMBUSTIBLES DEL MEDITERRANEO S L;2016-08-31;2000-12-28;UTILITIES;Comercio al por menor de combustible para la automoción en establecimientos especializados;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL ALCOY VINALOPO;ALCOY,  SABADELL;1003
B97188411;MARN INTERIORES DISEÑO, S.L.;2016-08-31;2002-02-21;SERVICIOS A EMPRESAS;Actividades de diseño especializado;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.VALENCIA CENTRO;(CARTERA) DO   - DO  -DIRECTOR OFICINA;5515
B97230221;THEMATICA EVENTS S.L;2016-08-31;2002-06-20;SERVICIOS A EMPRESAS;Organización de convenciones y ferias de muestras;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL EMPRESAS ESTE;VALENCIA - OFICINA EMPRESAS;693
B97240584;APRILE INTERNACIONAL 2002, S.L;2016-08-31;2002-07-30;QUIMICA;Fabricación de otros productos de plástico;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL ELCHE;ELX - GABRIEL MIRO;212
B97241087;HIDRAFTIS S.L;2016-08-31;2002-07-19;SERVICIOS A EMPRESAS;Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL GIRONA SUD;(CARTERA) DO   - DO  -DIRECTOR OFICINA;117
B97354971;BROCHIBETO S.L.;2016-08-31;2003-07-11;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor de cereales, tabaco en rama, simientes y alimentos para animales;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.CASTELLON Y VALENCIA NORTE;MONCADA;290
B97403216;RED INNOVACOM SL;2016-08-31;2003-12-15;BIENES DE CONSUMO;Otro comercio al por menor en establecimientos no especializados;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL EMPRESAS ESTE;PATERNA-P.TECNOLOGICO;5554
B97497903;CERVECERIA FORN CARRASCOSA, SL;2016-08-31;2004-09-09;TURISMO, HOSTELERÍA Y OCIO;Restaurantes y puestos de comidas;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.HORTA Y RIBERA;ALZIRA, SANTA CATALINA;1519
B97515993;GANDIA KING, S.L.;2016-08-31;2004-10-29;TURISMO, HOSTELERÍA Y OCIO;Restaurantes y puestos de comidas;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.MARINA ALTA SAFOR;(CARTERA) DO   - DO  -DIRECTOR OFICINA;7340
B97573463;LABORATORIO INCIVSA S.L;2016-08-31;2005-03-07;SERVICIOS A EMPRESAS;Otra investigación y desarrollo experimental en ciencias naturales y técnicas;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.VALENCIA CENTRO;VALENCIA - MARQUES TUR.;7303
B97600407;MICAR E HIJOS S.L.;2016-08-31;2005-05-24;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.HORTA Y RIBERA;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);320
B97616130;CENTRAL DE CUSTODIAS DAMASA SL;2016-08-31;2005-07-12;SERVICIOS A EMPRESAS;Limpieza general de edificios;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
B97670459;ECOGESTVAL SOCIEDAD LIMITADA.;2016-08-31;2006-01-01;EDUCACIÓN, SANIDAD Y SERVIC;Recogida de residuos no peligrosos;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.VALENCIA CENTRO;VALENCIA AG. CIUDAD DE LAS ARTES;7303
B97678395;CENTRO DE REHABILITACION DEL LENGUAJE ORTOFON SOCIEDAD LIMIT;2016-08-31;2006-01-01;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades sanitarias;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.VALENCIA CENTRO;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;7352
B97709802;VALENCIA YACHT BASE, S.L.;2016-08-31;2006-02-27;SERVICIOS A EMPRESAS;Otras actividades de apoyo a las empresas n.c.o.p.;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Promotores;Promotores;T.UCIS ESTE;DIR.ZONA UCI LEVANTE;UNIDAD CREDITO ESTE;52
B97719447;MAHERVI 2006 S.L;2016-08-31;2006-03-23;CONSTRUCCIÓN;Instalación de carpintería;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.VALENCIA CENTRO;VALENCIA - CONSTITUCION;338
B97791792;CENTRO DE EDUCACION INFANTIL COLORIN COLORADO TORRENT S.L;2016-08-31;2006-09-21;EDUCACIÓN, SANIDAD Y SERVIC;Educación preprimaria;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.ESTE;DIR.REG.VALENCIA CENTRO;VALENCIA - ORRIOLS;5237
B97882138;SPONTAMIUM S.L.;2016-08-31;2007-04-04;CONSTRUCCIÓN;Otras actividades de construcción especializada n.c.o.p.;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Minorista;Minorista MP;T.UCIS CATALUÑA;DIR.ZONA UCI CATALUNYA;UNIDAD CREDITO INMOBILIARIO CATALUNYA;900
B97889893;GUPA FUTUR SL;2016-08-31;2007-04-25;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL EMPRESAS ESTE;CATARROJA;270
B98000771;IDEAL PLAZA SPAIN SL;2016-08-31;2008-02-04;UTILITIES;Producción de energía eléctrica de otros tipos;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.MARINA ALTA SAFOR;GANDIA;7340
B98001498;MUY DEPRISA SERVICIOS SOCIEDAD LIMITADA.;2016-08-31;2008-01-14;CONSTRUCCIÓN;Otras actividades de construcción especializada n.c.o.p.;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.VALENCIA CENTRO;VALENCIA, PINTOR SOROLLA;5515
B98066731;AREA DE SERVICIO EL TOLL S.L.;2016-08-31;2008-07-29;UTILITIES;Comercio al por menor de combustible para la automoción en establecimientos especializados;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL EMPRESAS ESTE;CATARROJA;270
B98081318;ESMERA NATURE S.L.;2016-08-31;2008-10-01;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor de frutas y hortalizas;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.HORTA Y RIBERA;XATIVA;1519
B98125255;DELTONA LEVANTE SL;2016-08-31;2009-09-09;TEXTIL Y CALZADO;Comercio al por mayor de cueros y pieles;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.ESTE;DIR.REG.HORTA Y RIBERA;PATERNA O.P.;630
B98194517;NAO FISH SOCIEDAD LIMITADA.;2016-08-31;2009-11-02;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor de pescados, mariscos y otros productos alimenticios;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL EMPRESAS ESTE;VALENCIA - OFICINA EMPRESAS;693
B98229396;GREEN STAR FILMS SL;2016-08-31;2010-03-01;TURISMO, HOSTELERÍA Y OCIO;Actividades de producción cinematográfica y de vídeo;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL MADRID SUR;FUENLABRADA;337
B98341936;ECOTRANSIT VALENCIA FORWARDING SL;2016-08-31;2011-04-11;TRANSPORTE;Actividades anexas al transporte marítimo y por vías navegables interiores;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.VALENCIA CENTRO;VALENCIA O.P.;145
B98347271;ALLPET ESPANA SOCIEDAD LIMITADA.;2016-08-31;2011-04-26;METALURGIA;Intermediarios del comercio de productos diversos;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;CANOVELLES;44
B98386543;NIKNAK S.L.;2016-08-31;2011-10-18;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL EMPRESAS ESTE;CATARROJA;270
B98493810;EVFER INVERSIONS, S.L.;2016-08-31;2012-11-28;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.CASTELLON Y VALENCIA NORTE;MASSAMAGRELL;5146
B99033375;CENTRAL HISPANICA 1972 SL;2016-08-31;2004-11-11;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.NORTE;DIRECCION REGIONAL ARAGON;CUARTE DE HUERVA;472
B99059339;SILGAL IBERICA S.L;2016-08-31;2005-03-29;METALURGIA;Comercio al por mayor de equipos electrónicos y de telecomunicaciones y sus componentes;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;BARCELONA - SARRIA (B.E.);5084
B99103772;ESCRICHE SIGLO XXI S.L.;2016-08-31;2006-04-18;SERVICIOS A EMPRESAS;Otras actividades de limpieza industrial y de edificios;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.NORTE;DIRECCION REGIONAL ARAGON;ZARAGOZA AG. DELICIAS;227
B99216301;PINILLA ANTORAN INMUEBLES SL;2016-08-31;2008-06-25;INVERSIONES INMOBILIARIAS;Gestión y administración de la propiedad inmobiliaria;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.NORTE;DIRECCION REGIONAL ARAGON;ZARAGOZA, COMPROMISO DE CASPE;1905
B99319832;JGH HANDMADE, S.L.;2016-08-31;2011-07-19;TEXTIL Y CALZADO;Comercio al por menor de prendas de vestir en establecimientos especializados;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.NORTE;DIRECCION REGIONAL ARAGON;ZARAGOZA AG. DELICIAS;363
B99337933;IKIORA, S.L.;2016-08-31;2012-02-29;BIENES DE CONSUMO;Otro comercio al por menor en establecimientos no especializados;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL MADRID CENTRO;MADRID, RAMON DE LA CRUZ;5243
C43331883;CASA BORRULL Y CIA,S.R.C.;2016-08-31;1991-12-28;ALIMENTACIÓN Y BEBIDAS;Comercio al por menor de carne y productos cárnicos en establecimientos especializados;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL TARRAGONA;REUS- PLAÇA PRIM;194
E07778665;COBAN, C B;2016-08-31;1996-04-20;TURISMO, HOSTELERÍA Y OCIO;Establecimientos de bebidas;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES SUR;FORMENTERA;1396
E17807405;ANGEL MARTINEZ I EMILIA GUIRADO, C.B.;2016-08-31;2004-05-26;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL GIRONA SUD;SANT ANTONI DE CALONGE;439
E31766181;DOMINGUEZ GOMEZ B.DOMINGUEZ LORENTE J.I. Y PERU MUNARRIZ A;2016-08-31;2002-11-18;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.NORTE;DIRECCION REGIONAL NAVARRA Y LA RIOJA;PAMPLONA OP;350
E43816552;JOPRAGA C.B;2016-08-31;2005-08-10;SERVICIOS A EMPRESAS;Otras actividades de apoyo a las empresas n.c.o.p.;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL TARRAGONA;CAMBRILS;160
E43902832;MOSA C.B;2016-08-31;2007-04-01;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL TARRAGONA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;88
E55622740;ZOOKOO CLUB CB;2016-08-31;2014-02-26;TURISMO, HOSTELERÍA Y OCIO;Establecimientos de bebidas;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL TARRAGONA;REUS, PASSEIG PRIM;1737
E57424004;PORTO 27,CB;2016-08-31;2006-05-26;CONSTRUCCIÓN;Construcción de edificios residenciales;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES SUR;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;652
E60153947;LAFUENTE CERVERA, RAMON Y CIA, C.B.;2016-08-31;2000-12-06;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;BADALONA AG. MONTIGALA;476
E62127469;COMUNIDAD DE BIENES MUROS NAVA RRO;2016-08-31;2009-01-01;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
E63067888;PLANS NAVARRO RAMON Y CIA. C.B;2016-08-31;2003-01-02;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;SANTA PERPETUA DE MOGODA;22
E63669444;COTA 10 CB;2016-08-31;2004-11-12;CONSTRUCCIÓN;Otras instalaciones en obras de construcción;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;VILAFRANCA DEL PENEDÈS, POBLE NOU;1618
E63754410;SERRET-ESCUDE C.B;2016-08-31;2005-02-14;CONSTRUCCIÓN;Otras actividades de construcción especializada n.c.o.p.;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES SUD;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);55
E64180466;CASTELLA I POMBO CB;2016-08-31;2006-04-04;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
E64192347;ROSELL RAMIZ MANEL I CIA CB;2016-08-31;2006-04-01;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
E64211766;MACIAS-RUIZ C.B;2016-08-31;2006-05-22;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES SUD;L'HOSPITALET DE LLOBREGAT O.P.;70
E64415672;GERMANS PUNTAS I CIA CB;2016-08-31;2006-12-29;TURISMO, HOSTELERÍA Y OCIO;Otros servicios personales n.c.o.p.;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;MOLINS DE REI;23
E73036451;JUAN JOSE Y PATRICIO BERNABE ZAMORA C.B.;2016-08-31;1999-05-17;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL MURCIA CENTRO;MURCIA, PLAZA CIRCULAR;210
E74335589;CORDERO TRAPIELLO CB;2016-08-31;2012-11-01;TURISMO, HOSTELERÍA Y OCIO;Hoteles y alojamientos similares;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.NOROESTE;DIRECCION REGIONAL ASTURIAS ORIENTE;CABAÑAQUINTA;5080
E83807784;GESTION HZ CB;2016-08-31;2003-11-13;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL MADRID ESTE;MADRID AG. GRAN VIA-HORTALEZA;364
F03014768;COOP DE LABRADORES Y GANADEROS DE SANTAMARTA;2016-08-31;1987-01-01;ALIMENTACIÓN Y BEBIDAS;Producción agrícola combinada con la producción ganadera;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.MARINA BAIXA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;4302
F03254992;FERVIS SCOOP V DE MONOVAR;2016-08-31;1987-01-14;TEXTIL Y CALZADO;Fabricación de calzado;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL ALCOY VINALOPO;MONÓVAR;1023
F08175143;DISTRIBUIDORA GAVANENSE COOP.INDUSTRIAL;2016-08-31;;CONSTRUCCIÓN;Comercio al por mayor de otra maquinaria y equipo;Sin Grupo de Riesgo;;SIN ALERTA;NO;SIN FECHA;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
F08678054;INDUSTRIES WALDES, SOC.COOP.R.LTDA.;2016-08-31;1981-03-13;METALURGIA;Fabricación de otros productos textiles de uso técnico e industrial;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;CGE BARCELONA 1;6518
F08760795;CUMA, SOCIEDAD COOPERATIVA LIMITADA.;2016-08-31;1982-06-01;METALURGIA;Fabricación de estructuras metálicas y sus componentes;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;MARTORELL, AV. GERMANS MARTÍ;1612
F08998510;CAR MAK, SDAD. COOP. CATALANA LTDA.;2016-08-31;1986-01-09;METALURGIA;Fabricación de maquinas herramienta para trabajar el metal;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CREU BARBERA;26
F25003435;AGROSERVEIS D'ALMACELLES, S.C.C.L.;2016-08-31;1945-02-01;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;LLEIDA OF. DE BANCA DE EMPRESAS;5168
F25031220;SOCIEDAD AGRARIA DE TRANSFORMACION CEBAFRUIT;2016-08-31;1983-09-08;ALIMENTACIÓN Y BEBIDAS;Actividades de apoyo a la agricultura;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL LLEIDA;TÀRREGA, SANTA ANNA;1710
F30375604;LAS CABEZUELAS, S C;2016-08-31;1993-06-15;ALIMENTACIÓN Y BEBIDAS;Propagación de plantas;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL CARTAGENA / LORCA;ALHAMA DE MURCIA;1162
F34252023;NIVATRANS, SOCIEDAD COOPERATIVA;2016-08-31;2010-06-25;TRANSPORTE;Transporte de mercancías por carretera;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL CASTILLA;PALENCIA, AVENIDA VALLADOLID;5331
F43102177;BIONSAN, S.C.C.L.;2016-08-31;1989-05-09;ALIMENTACIÓN Y BEBIDAS;Producción agrícola combinada con la producción ganadera;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL TARRAGONA;SALOU, BARCELONA;1587
F46730057;S.A.T. 8842, FRUTSOL;2016-08-31;1993-05-02;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor de frutas y hortalizas;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL EMPRESAS ESTE;CATARROJA;693
F58069279;VIVAC SDAD COOPERATIVA CATALAN A LIMITADA;2016-08-31;;CONSTRUCCIÓN;Construcción de edificios residenciales;Sin Grupo de Riesgo;;SIN ALERTA;NO;SIN FECHA;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);323
F59548990;DISITRANS-3, S.C.C.L.;2016-08-31;1990-12-24;TRANSPORTE;Otros tipos de transporte terrestre de pasajeros n.c.o.p.;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CA N'ORIACH;32
F62751359;TEIA MONER S.C.C.L.;2016-08-31;2001-12-19;TURISMO, HOSTELERÍA Y OCIO;Artes escénicas;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
F63914691;MASPLA COMUNICACIONS S.C.C.L;2016-08-31;2005-07-18;BIENES DE CONSUMO;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;52
F73665028;BAMBINO, S.COOP.;2016-08-31;2010-03-09;EDUCACIÓN, SANIDAD Y SERVIC;Educación preprimaria;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL MURCIA CENTRO;SANGONERA LA VERDE;4271
F96556204;SAT N 56CV;2016-08-31;1996-05-13;ALIMENTACIÓN Y BEBIDAS;Actividades de apoyo a la agricultura;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.CASTELLON Y VALENCIA NORTE;LLIRIA;5423
G02061281;ASOC COMPARSA MIRENOS DE CAUDETE;2016-08-31;1907-09-05;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL CASTILLA LA MANCHA;CAUDETE;1018
