ID_IDEFISC;NOMBRE;ID_FCH_DATOS;FECHA_NACIMIENTO;Sector;CNAE;CNAE_2;CNAE_NUM;NOM_GRUP;FECHA_HATS;ALERTA_HATS;CONCURSAL;RECIENTE_CREACION;SEGMENTO_GESTION;SUBSEGMENTO_GESTION;DE_CORTA_TERRITORIAL_GEST;NOMBRE_REGIONAL_GEST;NOMBRE_CENTRO_GEST;OFICINA
E43902832;MOSA C.B;31/08/2016;01/04/2007;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL TARRAGONA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;88
E55622740;ZOOKOO CLUB CB;31/08/2016;26/02/2014;TURISMO, HOSTELERÍA Y OCIO;Establecimientos de bebidas;Servicios de comidas y bebidas;36;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL TARRAGONA;REUS, PASSEIG PRIM;1737
E57424004;PORTO 27,CB;31/08/2016;26/05/2006;CONSTRUCCIÓN;Construcción de edificios residenciales;Construcción de edificios;27;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES SUR;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;652
E60153947;LAFUENTE CERVERA, RAMON Y CIA, C.B.;31/08/2016;06/12/2000;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;BADALONA AG. MONTIGALA;476
E62127469;COMUNIDAD DE BIENES MUROS NAVA RRO;31/08/2016;01/01/2009;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Construcción de edificios;27;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
E63067888;PLANS NAVARRO RAMON Y CIA. C.B;31/08/2016;02/01/2003;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;SANTA PERPETUA DE MOGODA;22
E63669444;COTA 10 CB;31/08/2016;12/11/2004;CONSTRUCCIÓN;Otras instalaciones en obras de construcción;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;VILAFRANCA DEL PENEDÈS, POBLE NOU;1618
E63754410;SERRET-ESCUDE C.B;31/08/2016;14/02/2005;CONSTRUCCIÓN;Otras actividades de construcción especializada n.c.o.p.;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES SUD;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);55
E64180466;CASTELLA I POMBO CB;31/08/2016;04/04/2006;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
E64192347;ROSELL RAMIZ MANEL I CIA CB;31/08/2016;01/04/2006;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
E64211766;MACIAS-RUIZ C.B;31/08/2016;22/05/2006;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES SUD;L'HOSPITALET DE LLOBREGAT O.P.;70
E64415672;GERMANS PUNTAS I CIA CB;31/08/2016;29/12/2006;TURISMO, HOSTELERÍA Y OCIO;Otros servicios personales n.c.o.p.;Otros servicios personales;62;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;MOLINS DE REI;23
E73036451;JUAN JOSE Y PATRICIO BERNABE ZAMORA C.B.;31/08/2016;17/05/1999;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Construcción de edificios;27;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL MURCIA CENTRO;MURCIA, PLAZA CIRCULAR;210
E74335589;CORDERO TRAPIELLO CB;31/08/2016;01/11/2012;TURISMO, HOSTELERÍA Y OCIO;Hoteles y alojamientos similares;Servicios de alojamiento;36;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.NOROESTE;DIRECCION REGIONAL ASTURIAS ORIENTE;CABAÑAQUINTA;5080
E83807784;GESTION HZ CB;31/08/2016;13/11/2003;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL MADRID ESTE;MADRID AG. GRAN VIA-HORTALEZA;364
F03014768;COOP DE LABRADORES Y GANADEROS DE SANTAMARTA;31/08/2016;01/01/1987;ALIMENTACIÓN Y BEBIDAS;Producción agrícola combinada con la producción ganadera;Agricultura, ganadería, caza y servicios relacionados con las mismas;1;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.MARINA BAIXA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;4302
F03254992;FERVIS SCOOP V DE MONOVAR;31/08/2016;14/01/1987;TEXTIL Y CALZADO;Fabricación de calzado;Industria del cuero y del calzado;6;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL ALCOY VINALOPO;MONÓVAR;1023
F08175143;DISTRIBUIDORA GAVANENSE COOP.INDUSTRIAL;31/08/2016;;CONSTRUCCIÓN;Comercio al por mayor de otra maquinaria y equipo;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;;SIN ALERTA;NO;SIN FECHA;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
F08678054;INDUSTRIES WALDES, SOC.COOP.R.LTDA.;31/08/2016;13/03/1981;METALURGIA;Fabricación de otros productos textiles de uso técnico e industrial;Industria textil;6;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;CGE BARCELONA 1;6518
F08760795;CUMA, SOCIEDAD COOPERATIVA LIMITADA.;31/08/2016;01/06/1982;METALURGIA;Fabricación de estructuras metálicas y sus componentes;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;MARTORELL, AV. GERMANS MARTÍ;1612
F08998510;CAR MAK, SDAD. COOP. CATALANA LTDA.;31/08/2016;09/01/1986;METALURGIA;Fabricación de maquinas herramienta para trabajar el metal;Fabricación de maquinaria y equipo n.c.o.p.;19;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CREU BARBERA;26
F25003435;AGROSERVEIS D'ALMACELLES, S.C.C.L.;31/08/2016;01/02/1945;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;LLEIDA OF. DE BANCA DE EMPRESAS;5168
F25031220;SOCIEDAD AGRARIA DE TRANSFORMACION CEBAFRUIT;31/08/2016;08/09/1983;ALIMENTACIÓN Y BEBIDAS;Actividades de apoyo a la agricultura;Agricultura, ganadería, caza y servicios relacionados con las mismas;1;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL LLEIDA;TÀRREGA, SANTA ANNA;1710
F30375604;LAS CABEZUELAS, S C;31/08/2016;15/06/1993;ALIMENTACIÓN Y BEBIDAS;Propagación de plantas;Agricultura, ganadería, caza y servicios relacionados con las mismas;1;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL CARTAGENA / LORCA;ALHAMA DE MURCIA;1162
F34252023;NIVATRANS, SOCIEDAD COOPERATIVA;31/08/2016;25/06/2010;TRANSPORTE;Transporte de mercancías por carretera;Transporte terrestre y por tubería;31;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL CASTILLA;PALENCIA, AVENIDA VALLADOLID;5331
F43102177;BIONSAN, S.C.C.L.;31/08/2016;09/05/1989;ALIMENTACIÓN Y BEBIDAS;Producción agrícola combinada con la producción ganadera;Agricultura, ganadería, caza y servicios relacionados con las mismas;1;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL TARRAGONA;SALOU, BARCELONA;1587
F46730057;S.A.T. 8842, FRUTSOL;31/08/2016;02/05/1993;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor de frutas y hortalizas;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL EMPRESAS ESTE;CATARROJA;693
F58069279;VIVAC SDAD COOPERATIVA CATALAN A LIMITADA;31/08/2016;;CONSTRUCCIÓN;Construcción de edificios residenciales;Construcción de edificios;27;Sin Grupo de Riesgo;;SIN ALERTA;NO;SIN FECHA;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);323
F59548990;DISITRANS-3, S.C.C.L.;31/08/2016;24/12/1990;TRANSPORTE;Otros tipos de transporte terrestre de pasajeros n.c.o.p.;Transporte terrestre y por tubería;31;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CA N'ORIACH;32
F62751359;TEIA MONER S.C.C.L.;31/08/2016;19/12/2001;TURISMO, HOSTELERÍA Y OCIO;Artes escénicas;Actividades de creación, artísticas y espectáculos;58;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
F63914691;MASPLA COMUNICACIONS S.C.C.L;31/08/2016;18/07/2005;BIENES DE CONSUMO;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Comercio al por menor, excepto de vehículos de motor y motocicletas;30;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;52
F73665028;BAMBINO, S.COOP.;31/08/2016;09/03/2010;EDUCACIÓN, SANIDAD Y SERVIC;Educación preprimaria;Educación;55;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL MURCIA CENTRO;SANGONERA LA VERDE;4271
F96556204;SAT N 56CV;31/08/2016;13/05/1996;ALIMENTACIÓN Y BEBIDAS;Actividades de apoyo a la agricultura;Agricultura, ganadería, caza y servicios relacionados con las mismas;1;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.CASTELLON Y VALENCIA NORTE;LLIRIA;5423
G02061281;ASOC COMPARSA MIRENOS DE CAUDETE;31/08/2016;05/09/1907;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL CASTILLA LA MANCHA;CAUDETE;1018
G03122827;FUNDACION CULTURAL FRAX DE LA COMUNIDAD VALENCIANA;31/08/2016;02/02/2009;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.MARINA BAIXA;BENIDORM - O.P.;7330
G07131188;IBIZA CLUB DE CAMPO;31/08/2016;24/04/1975;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES SUR;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;622
G08390437;AGRUPACIO PEDAGOGICA SANT NICOLAU;31/08/2016;01/01/1999;EDUCACIÓN, SANIDAD Y SERVIC;Educación secundaria general;Educación;55;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
G08771222;UNIO DEMOCRATICA DE CATALUNYA;31/08/2016;12/04/1988;EDUCACIÓN, SANIDAD Y SERVIC;Actividades de organizaciones políticas;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA-OP;7011
G08859142;CLUB NATACION SABADELL;31/08/2016;01/01/1900;TURISMO, HOSTELERÍA Y OCIO;Gestión de instalaciones deportivas;Actividades deportivas, recreativas y de entretenimiento;59;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;SABADELL - BANCA EMPRESAS;5154
G15028194;FUNDACION HOGAR DE SANTA MARGARITA;31/08/2016;20/03/1940;EDUCACIÓN, SANIDAD Y SERVIC;Actividades de organizaciones religiosas;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.NOROESTE;DIRECCION REGIONAL GALICIA NORTE;A CORUÑA - LINARES RIVAS;2135
G22268759;FUNDACION BOLSKAN;31/08/2016;01/01/2006;EDUCACIÓN, SANIDAD Y SERVIC;Actividades de servicios sociales sin alojamiento para  personas con discapacidad;Actividades de servicios sociales sin alojamiento;57;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.NORTE;DIRECCION REGIONAL ARAGON;HUESCA OP;380
G25570821;INSTITUT TECNOLOGIC DE LLEIDA;31/08/2016;17/12/2004;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL LLEIDA;(CARTERA) DO   - DO  -DIRECTOR OFICINA;455
G28498947;AEDHE-ASOCIACION DE EMPRESARIOS DEL HENARES;31/08/2016;27/09/1977;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL MADRID ESTE;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;366
G37433802;FUNDACION PARQUE CIENTIFICO DE LA UNIVERSIDAD DE SALAMANCA;31/08/2016;01/01/2006;EDUCACIÓN, SANIDAD Y SERVIC;Educación universitaria;Educación;55;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL CASTILLA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;7830
G43565589;ASSOCIACIO D. EMPRESES PARC QUIMIC DE SEGURETAT;31/08/2016;02/01/2002;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL TARRAGONA;(CARTERA) APOI - APOI-APODERADO GESTION INTEGRA;88
G46578027;ASOCIACION INDUSTRIAL DE OPTICA;31/08/2016;22/05/1997;SERVICIOS A EMPRESAS;Otra investigación y desarrollo experimental en ciencias naturales y técnicas;Investigación y desarrollo;47;Sin Grupo de Riesgo;;SIN ALERTA;SI;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIRECCION REGIONAL EMPRESAS ESTE;PATERNA-(BE);5228
G53327920;ASOC PARA LA FORMACION DE JOVENES Y ADULTOS;31/08/2016;07/12/1998;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;SI;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.MARINA BAIXA;ALTEA, OP;1025
G53327938;ASOCIACION TERCERA EDAD EL VERDADER;31/08/2016;07/12/1998;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;SI;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.MARINA BAIXA;ALTEA, OP;1025
G53388419;FUNDACION RELLEU DE LA COMUNIDAD VALENCIANA;31/08/2016;09/06/1999;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;SI;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.MARINA BAIXA;ALTEA, OP;1025
G55505887;ASSOCIACIO CULTURAL ART I FLAMENC;31/08/2016;07/02/2010;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL TARRAGONA;TARRAGONA - P.MARTELL;5258
G58306267;PUIGDOURE DE SABADELL;31/08/2016;05/01/1987;TURISMO, HOSTELERÍA Y OCIO;Actividades de los gimnasios;Actividades deportivas, recreativas y de entretenimiento;59;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
G58428129;GRUP DE TEATRE INDEPENDENT, TEATRE DEL SOL;31/08/2016;18/09/1984;TURISMO, HOSTELERÍA Y OCIO;Artes escénicas;Actividades de creación, artísticas y espectáculos;58;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
G59105312;UNIO ESPORTIVA POBLE SEC;31/08/2016;13/01/1928;TURISMO, HOSTELERÍA Y OCIO;Otras actividades recreativas y de entretenimiento;Actividades deportivas, recreativas y de entretenimiento;59;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
G59112151;ASSOC. PROF. EMPRES. ELECT. FONT. GAS;31/08/2016;01/09/1977;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;CORNELLÀ DE LLOBREGAT, AJUNTAMENT;1614
G60768066;ASSOCIACIO SOCIO CULTURAL NOUS TEMPS;31/08/2016;03/02/1995;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. AVINGUDA BARBERA;355
G61896833;ASOCIACION DE PILOTOS Y PROPIETARIOS DE AERONAVES DE ESPAÑA;31/08/2016;09/12/1981;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
G64034903;FUNDACIO PRIVADA SIGEA;31/08/2016;01/12/2005;EDUCACIÓN, SANIDAD Y SERVIC;Otra educación n.c.o.p.;Educación;55;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;VILADECANS O.P.;7
G64459373;FUNDACIO CLUB NATACIO SABADELL;31/08/2016;23/01/2007;TURISMO, HOSTELERÍA Y OCIO;Gestión de instalaciones deportivas;Actividades deportivas, recreativas y de entretenimiento;59;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;SABADELL - BANCA EMPRESAS;5154
G65905143;ASSOCIACIO TOT MUSICA SBD;31/08/2016;12/10/2012;TURISMO, HOSTELERÍA Y OCIO;Creación artística y literaria;Actividades de creación, artísticas y espectáculos;58;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CA N'ORIACH;32
G78183258;JUVENTUDES MUSICALES DE MADRID;31/08/2016;08/05/1986;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL MADRID CENTRO;(CARTERA) ASI  - ASI -GERENTE DE BANCA PERSONAL;5240
G81619983;FUNDACION INSTITUTO EUROPEO DE SALUD Y BIENESTAR SOCIAL;31/08/2016;13/12/1996;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL MADRID CENTRO;MADRID AG. VELAZQUEZ;155
G82254798;ASOC.ESPAÑOLA AUDITORES SOCIO LABORALES;31/08/2016;01/12/1993;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades asociativas n.c.o.p.;Actividades asociativas;60;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;7
H58844291;CDAD.PROP.DE LA CL.UNION N.109 DE SABADELL;31/08/2016;16/05/1994;EDUCACIÓN, SANIDAD Y SERVIC;Actividades de los hogares como empleadores de personal doméstico;Actividades de los hogares como empleadores de personal doméstico;63;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. PL. CATALUNYA;52
H59130880;CDAD PROP APARTAMENTOS EL PINGUINO DE LA CL TALLINAIRES 87;31/08/2016;23/03/1992;EDUCACIÓN, SANIDAD Y SERVIC;Actividades de los hogares como productores de servicios para uso propio;Actividades de los hogares como productores de bienes y servicios para uso propio;63;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
H59535229;CDAD PROP DE LA CL. PROLONGACION APELESMESTRES 14 DE GAVA;31/08/2016;28/07/1974;EDUCACIÓN, SANIDAD Y SERVIC;Actividades de los hogares como productores de servicios para uso propio;Actividades de los hogares como productores de bienes y servicios para uso propio;63;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
H60425154;CDAD PROP DE LA CL TRES CREUS 8-10 Y CL NARCIS GIRALT 9 SBD;31/08/2016;17/04/1997;EDUCACIÓN, SANIDAD Y SERVIC;Actividades de los hogares como empleadores de personal doméstico;Actividades de los hogares como empleadores de personal doméstico;63;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. PL. CATALUNYA;52
